step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,Actual_Fraud,Predicted_Fraud
1,147388.67,6597600.85,6744989.53,184486.01,64106.18,False,False,False,False,0,0
6,10134.78,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,3953.73,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,2573.24,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,281196.15,12300000.0,12500000.0,13300000.0,13000000.0,False,False,False,False,0,0
5,10256.09,8842.18,0.0,0.0,0.0,False,False,True,False,0,0
6,121885.87,0.0,0.0,1665816.46,2941514.43,True,False,False,False,0,0
1,3943.17,36786.34,32843.16,0.0,0.0,False,False,True,False,0,0
2,2767.59,208.0,0.0,0.0,0.0,False,False,True,False,0,0
7,2362.37,14630.58,12268.21,0.0,0.0,False,False,True,False,0,0
1,6748.38,17008.0,10259.62,0.0,0.0,False,False,True,False,0,0
1,2288.61,45811.0,43522.39,0.0,0.0,False,False,True,False,0,0
1,360.13,38939.0,38578.87,0.0,0.0,False,False,True,False,0,0
7,141917.76,0.0,0.0,10400000.0,10200000.0,True,False,False,False,0,0
6,9976.7,47870.0,37893.3,0.0,0.0,False,False,True,False,0,0
6,4699.12,20783.0,16083.88,0.0,0.0,False,False,True,False,0,0
1,616461.19,5330352.61,5946813.8,10600000.0,9940339.29,False,False,False,False,0,0
2,11000.73,158252.31,147251.58,0.0,0.0,False,False,True,False,0,0
1,2880.68,121524.14,118643.46,0.0,0.0,False,False,True,False,0,0
5,3117.04,704521.71,701404.67,0.0,0.0,False,False,True,False,0,0
7,21227.0,0.0,0.0,0.0,0.0,False,False,True,False,0,0
3,32906.54,4882156.79,4915063.33,41535.55,8629.02,False,False,False,False,0,0
8,222.0,222.0,0.0,24708.0,171647.35,True,False,False,False,1,1
1,163100.34,0.0,0.0,1078534.03,1178808.14,True,False,False,False,0,0
6,5484.94,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,15774.38,0.0,0.0,0.0,0.0,False,False,True,False,0,0
31,587031.2,587031.2,0.0,0.0,0.0,False,False,False,True,1,1
3,24661.43,2191.0,0.0,0.0,0.0,False,False,True,False,0,0
2,1212.07,2662.06,1449.99,0.0,0.0,False,False,True,False,0,0
6,117372.63,6460692.05,6578064.68,215582.32,594958.48,False,False,False,False,0,0
7,132361.54,0.0,0.0,160101.66,112275.31,True,False,False,False,0,0
6,1599.64,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,454.51,30818.0,30363.49,916.0,1370.51,False,True,False,False,0,0
6,87371.77,4132314.38,4219686.15,204653.87,61676.39,False,False,False,False,0,0
6,917.06,27299.81,26382.75,0.0,0.0,False,False,True,False,0,0
7,8826.61,0.0,0.0,40367.0,42950.32,True,False,False,False,0,0
1,10808.31,181833.0,171024.69,0.0,0.0,False,False,True,False,0,0
2,4089.67,124579.0,120489.33,0.0,0.0,False,False,True,False,0,0
2,8702.16,20929.0,12226.84,0.0,0.0,False,False,True,False,0,0
1,3580.26,2565.0,0.0,21185.0,18910.85,False,True,False,False,0,0
7,8894.1,11947.0,3052.9,0.0,0.0,False,False,True,False,0,0
1,152873.19,2158801.76,2311674.95,342485.0,75329.4,False,False,False,False,0,0
6,37393.74,20868.38,0.0,71203.56,108597.29,True,False,False,False,0,0
1,27.55,6861.14,6833.58,0.0,0.0,False,False,True,False,0,0
6,1035.3,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,2930418.44,2930418.44,0.0,3616012.1,6963508.84,True,False,False,False,1,1
2,3849.14,20303.0,16453.86,0.0,0.0,False,False,True,False,0,0
4,242047.69,1215849.75,1457897.44,1406160.71,1063443.49,False,False,False,False,0,0
7,151466.86,110325.69,261792.55,13100000.0,12500000.0,False,False,False,False,0,0
1,221693.08,7098654.2,7320347.28,629652.85,55974.56,False,False,False,False,0,0
1,7669.42,29659.0,21989.58,0.0,0.0,False,False,True,False,0,0
6,8227.9,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,153179.07,144156.79,0.0,47950.28,201129.35,True,False,False,False,0,0
1,2340.34,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,3774.03,186633.0,182858.97,0.0,0.0,False,False,True,False,0,0
1,91223.06,1207982.87,1299205.93,1270031.2,1178808.14,False,False,False,False,0,0
7,3431.74,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,2494.55,19491.0,16996.45,0.0,0.0,False,False,True,False,0,0
7,167569.88,5709425.08,5876994.96,382366.42,141644.5,False,False,False,False,0,0
6,17871.32,103399.0,85527.68,0.0,0.0,False,False,True,False,0,0
34,865948.49,865948.49,0.0,0.0,0.0,False,False,False,True,1,1
1,594.09,82494.0,81899.91,0.0,0.0,False,False,True,False,0,0
7,3446.28,489437.08,485990.8,0.0,0.0,False,False,True,False,0,0
1,90697.75,2394376.85,2485074.59,4891090.56,4629353.77,False,False,False,False,0,0
4,1082.07,26958.0,25875.93,0.0,0.0,False,False,True,False,0,0
6,2455.08,702.0,0.0,0.0,0.0,False,False,True,False,0,0
5,1723.33,59456.18,57732.85,0.0,0.0,False,False,True,False,0,0
1,134426.08,6300464.17,6434890.26,228864.16,52415.15,False,False,False,False,0,0
6,10147.22,0.0,0.0,10436.0,20583.22,True,False,False,False,0,0
6,98239.33,5917121.0,6015360.33,418458.11,295284.85,False,False,False,False,0,0
7,15883.71,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,131965.15,0.0,0.0,2896417.0,3028382.15,True,False,False,False,0,0
2,32969.34,164131.0,131161.66,48615.1,81584.44,True,False,False,False,0,0
7,27007.74,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,233938.4,20946.0,0.0,229939.72,32266.57,False,False,False,True,0,0
7,203443.12,4100546.7,4303989.81,13400000.0,13100000.0,False,False,False,False,0,0
3,79516.07,4697384.29,4697384.29,4697384.29,6349066.6,False,False,False,False,0,0
1,270.78,4184966.65,4185237.43,3019.0,0.0,False,False,False,False,0,0
2,189352.83,0.0,0.0,301573.51,167163.39,False,False,False,True,0,0
1,5446.88,666.0,0.0,0.0,0.0,False,False,True,False,0,0
4,82172.42,651883.21,734055.62,183008.55,100836.14,False,False,False,False,0,0
29,268641.82,268641.82,0.0,0.0,0.0,False,False,False,True,1,1
6,15584.63,347604.0,332019.37,0.0,0.0,False,False,True,False,0,0
1,45864.43,10675.0,0.0,42769.62,0.0,False,False,False,True,0,0
7,16906.09,8104.0,0.0,0.0,0.0,False,False,True,False,0,0
7,194451.87,2978801.08,3173252.94,345945.73,108483.43,False,False,False,False,0,0
1,5149.66,4782.0,0.0,52752.0,24044.18,False,True,False,False,0,0
2,1377.34,16930.0,15552.66,55469.68,56847.02,False,True,False,False,0,0
6,11184.15,5027.0,0.0,0.0,0.0,False,False,True,False,0,0
2,48899.07,0.0,0.0,171337.99,352750.76,True,False,False,False,0,0
2,5352.59,11307.0,5954.41,0.0,0.0,False,False,True,False,0,0
4,3100.46,1181.37,0.0,0.0,0.0,False,False,True,False,0,0
1,55827.09,9907.0,65734.09,19873.0,1268668.92,False,False,False,False,0,0
6,186841.67,2580075.33,2766917.0,629441.42,209838.16,False,False,False,False,0,0
89,268230.43,268230.43,0.0,0.0,268230.43,True,False,False,False,1,1
7,515061.08,0.0,0.0,1391097.51,1906158.59,False,False,False,True,0,0
1,302693.14,18454.54,0.0,306239.03,97263.78,True,False,False,False,0,0
2,2530.52,780370.9,777840.38,0.0,0.0,False,False,True,False,0,0
1,1628887.72,0.0,0.0,1986951.69,3940085.21,False,False,False,True,0,0
1,1538200.39,0.0,0.0,6977445.38,19200000.0,False,False,False,True,0,0
1,80487.01,5946813.8,6027300.81,358002.06,277515.05,False,False,False,False,0,0
6,31546.47,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,12129.31,0.0,0.0,0.0,0.0,False,False,True,False,0,0
3,1587.79,10906.0,9318.21,0.0,0.0,False,False,True,False,0,0
2,8416.21,56060.58,47644.38,0.0,0.0,False,False,True,False,0,0
1,272709.33,76067.0,0.0,0.0,158433.78,False,False,False,True,0,0
1,6022.64,50952.0,44929.36,0.0,0.0,False,False,True,False,0,0
7,836758.63,84860.0,0.0,2323.0,151635.37,False,False,False,True,0,0
7,3541.16,0.0,0.0,6768.24,10309.4,False,False,False,True,0,0
6,8477.85,9198520.89,9206998.74,404445.0,757779.01,False,False,False,False,0,0
5,24734.93,4234195.86,4258930.79,460685.0,646196.83,False,False,False,False,0,0
60,581421.85,581421.85,0.0,407848.96,989270.81,True,False,False,False,1,1
7,4435.37,6052.0,1616.63,0.0,0.0,False,False,True,False,0,0
77,239473.85,239473.85,0.0,729245.09,968718.94,True,False,False,False,1,1
1,3857.29,4455.25,597.96,0.0,0.0,False,False,True,False,0,0
90,249791.3,249791.3,0.0,0.0,249791.3,True,False,False,False,1,1
2,16624.23,10500000.0,10500000.0,17411.72,787.49,False,False,False,False,0,0
7,39922.66,310760.33,350682.99,62731.0,22808.34,False,False,False,False,0,0
3,162.32,70965.88,70803.56,0.0,0.0,False,False,True,False,0,0
7,115166.62,0.0,0.0,801100.18,916266.8,True,False,False,False,0,0
7,1789.39,331.0,0.0,0.0,0.0,False,False,True,False,0,0
7,13337.69,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,1950.33,334103.0,332152.67,0.0,0.0,False,False,True,False,0,0
72,3786438.03,3786438.03,0.0,84013.26,3870451.29,True,False,False,False,1,1
6,139209.07,3033083.92,3172292.99,166049.82,493580.49,False,False,False,False,0,0
7,4160.86,179174.68,175013.82,0.0,0.0,False,False,True,False,0,0
5,5513.44,4128.0,0.0,0.0,0.0,False,False,True,False,0,0
1,2312.71,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,9283.99,31774.0,22490.01,0.0,0.0,False,False,True,False,0,0
1,1058.63,6032.0,4973.37,0.0,0.0,False,False,True,False,0,0
2,84299.07,7929845.57,8014144.64,3781474.32,2560556.45,False,False,False,False,0,0
1,226945.73,3642979.2,3869924.93,651196.18,424250.45,False,False,False,False,0,0
2,2290.0,268569.12,266279.12,0.0,0.0,False,False,True,False,0,0
7,198259.74,1234740.06,1432999.8,393026.08,237615.79,False,False,False,False,0,0
1,4244.4,6055.0,1810.6,1842542.65,2107965.39,False,True,False,False,0,0
4,59.59,5620.0,5560.41,0.0,0.0,False,False,True,False,0,0
45,155761.29,155761.29,0.0,192775.45,348536.74,True,False,False,False,1,1
7,2025.97,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,1201716.66,0.0,0.0,4139387.14,5515763.34,False,False,False,True,0,0
7,5637.37,30424.0,24786.63,98719.13,0.0,False,True,False,False,0,0
2,66892.29,9683446.56,9750338.86,362727.08,62111.53,False,False,False,False,0,0
1,5601.3,7638.0,2036.7,0.0,0.0,False,False,True,False,0,0
5,29352.63,50904.0,21551.37,19248.7,48601.33,False,False,False,True,0,0
1,226031.29,3332092.98,3558124.26,1953594.21,1254956.07,False,False,False,False,0,0
3,18293.81,60205.42,41911.6,0.0,0.0,False,False,True,False,0,0
1,1684.81,297.0,0.0,0.0,0.0,False,False,True,False,0,0
1,1033.44,10043.0,9009.56,0.0,0.0,False,False,True,False,0,0
1,621561.65,123122.0,0.0,0.0,3997768.55,False,False,False,True,0,0
5,3.75,51376.0,51372.25,0.0,0.0,False,False,True,False,0,0
79,664992.86,664992.86,0.0,0.0,0.0,False,False,False,True,1,1
7,196034.13,261792.55,457826.68,13100000.0,12900000.0,False,False,False,False,0,0
6,5644.05,356150.0,350505.95,0.0,0.0,False,False,True,False,0,0
62,724414.43,724414.43,0.0,223853.38,948267.81,True,False,False,False,1,1
7,3639.28,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,5346.89,0.0,0.0,652637.0,6453430.91,True,False,False,False,0,0
1,2743.55,12580.6,9837.06,0.0,0.0,False,False,True,False,0,0
7,2375.97,676.11,0.0,0.0,0.0,False,False,True,False,0,0
4,5249.58,13476.0,8226.42,0.0,0.0,False,False,True,False,0,0
7,388950.76,43053.0,0.0,11999.56,532138.2,False,False,False,True,0,0
1,197186.52,101380.99,0.0,362142.37,1015132.48,True,False,False,False,0,0
7,163514.32,5867960.61,6031474.93,2739253.95,2575739.64,False,False,False,False,0,0
6,578.57,7007.0,6428.43,0.0,0.0,False,False,True,False,0,0
7,4603.71,62522.0,57918.29,0.0,0.0,False,False,True,False,0,0
7,356342.94,5042.0,0.0,1122.0,0.0,False,False,False,True,0,0
1,26295.3,8723514.56,8749809.86,13900000.0,16900000.0,False,False,False,False,0,0
1,39485.21,0.0,0.0,9987286.56,16900000.0,True,False,False,False,0,0
46,945131.85,945131.85,0.0,119561.47,1064693.32,True,False,False,False,1,1
1,47458.86,209534.84,162075.98,52120.0,0.0,True,False,False,False,0,0
2,4681.64,0.0,0.0,0.0,0.0,False,False,True,False,0,0
11,313418.28,313418.28,0.0,0.0,97980.88,False,False,False,True,1,1
1,247199.96,144742.0,0.0,40348.79,82846.67,True,False,False,False,0,0
7,164110.03,1483303.83,1647413.86,448700.47,397273.75,False,False,False,False,0,0
5,28765.49,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,119081.76,2364146.87,2483228.64,2762216.66,1412484.09,False,False,False,False,0,0
1,8148.08,5451.0,0.0,0.0,0.0,False,False,True,False,0,0
1,33269.25,0.0,0.0,111389.13,15375.37,True,False,False,False,0,0
1,5193.39,32456.0,27262.61,0.0,0.0,False,False,True,False,0,0
3,5573.43,0.0,0.0,152292.0,286841.74,False,False,False,True,0,0
2,152980.34,1040428.87,1193409.21,415520.4,7616.73,False,False,False,False,0,0
1,2358.63,70824.0,68465.37,0.0,0.0,False,False,True,False,0,0
7,23532.24,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,804.71,20652.0,19847.29,0.0,0.0,False,False,True,False,0,0
1,2518.13,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,209292.82,7674233.58,7883526.4,4430219.9,4775319.66,False,False,False,False,0,0
2,129909.22,3470208.52,3600117.74,1226096.46,0.0,False,False,False,False,0,0
7,290124.75,1958074.46,2248199.21,294971.9,4847.15,False,False,False,False,0,0
7,2782.56,198454.0,195671.44,0.0,0.0,False,False,True,False,0,0
1,6077.94,73904.0,67826.06,11082.0,0.0,False,True,False,False,0,0
3,236510.08,1641824.3,1878334.38,723308.11,486798.02,False,False,False,False,0,0
7,123875.88,0.0,0.0,336174.28,460050.16,True,False,False,False,0,0
26,1646181.09,1646181.09,0.0,0.0,0.0,False,False,False,True,1,1
1,42136.28,5334735.48,5292599.2,46303.0,57472.15,False,False,False,True,0,0
1,4145.04,97168.0,93022.96,0.0,0.0,False,False,True,False,0,0
1,43906.79,7220754.65,7264661.44,101378.93,57472.15,False,False,False,False,0,0
25,1698263.69,1698263.69,0.0,0.0,1698263.69,True,False,False,False,1,1
18,1102133.9,1102133.9,0.0,306228.56,1408362.45,True,False,False,False,1,1
7,164890.89,0.0,0.0,223377.25,561712.86,True,False,False,False,0,0
5,6279.22,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,9753.55,60829.0,51075.45,0.0,0.0,False,False,True,False,0,0
2,1046.5,216.0,0.0,352750.76,280487.56,False,True,False,False,0,0
7,128048.76,0.0,0.0,292741.94,705242.01,True,False,False,False,0,0
1,10183.1,99731.0,89547.9,0.0,0.0,False,False,True,False,0,0
7,6913.23,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,31980.86,0.0,0.0,2518683.14,2324423.73,True,False,False,False,0,0
1,15448.0,0.0,0.0,0.0,0.0,False,False,True,False,0,0
47,225850.53,225850.53,0.0,0.0,0.0,False,False,False,True,1,1
1,142577.44,1601450.63,1744028.07,174480.01,0.0,False,False,False,False,0,0
58,7108914.22,7108914.22,0.0,0.0,0.0,False,False,False,True,1,1
4,1624.21,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,4539.49,2084.0,0.0,0.0,0.0,False,False,True,False,0,0
7,1962.68,5638.0,3675.32,0.0,0.0,False,False,True,False,0,0
2,1044.89,18366.83,17321.94,0.0,0.0,False,False,True,False,0,0
2,5832.27,51437.0,45604.73,0.0,0.0,False,False,True,False,0,0
7,915732.43,47407.4,0.0,4518791.24,7488671.79,False,False,False,True,0,0
2,4691.54,20682.0,15990.46,0.0,0.0,False,False,True,False,0,0
1,6146.81,123877.0,117730.19,0.0,0.0,False,False,True,False,0,0
3,19420.39,82802.0,63381.61,0.0,0.0,False,False,True,False,0,0
2,4249.18,39989.0,35739.82,0.0,0.0,False,False,True,False,0,0
1,106727.81,4927051.9,5033779.71,2730834.27,5515763.34,False,False,False,False,0,0
7,1564.23,95077.0,93512.77,0.0,0.0,False,False,True,False,0,0
6,11515.03,0.0,0.0,0.0,0.0,False,False,True,False,0,0
3,7842.1,53982.06,46139.96,0.0,0.0,False,False,True,False,0,0
7,168494.53,1816903.35,1985397.88,543754.6,916266.8,False,False,False,False,0,0
4,2463.48,3921.0,1457.52,0.0,0.0,False,False,True,False,0,0
6,3525.54,24708.0,21182.46,8617.02,12142.56,False,True,False,False,0,0
6,2132.75,9346.81,7214.06,0.0,0.0,False,False,True,False,0,0
7,5040.3,10281.0,5240.7,0.0,0.0,False,False,True,False,0,0
1,227768.63,1011466.31,783697.68,530123.48,1412484.09,True,False,False,False,0,0
7,19080.47,2830232.59,2849313.06,262408.0,105004.27,False,False,False,False,0,0
1,2469.75,43821.12,41351.37,0.0,0.0,False,False,True,False,0,0
4,3018.73,10853.0,7834.27,0.0,0.0,False,False,True,False,0,0
1,1950.77,0.0,0.0,106511.31,0.0,False,False,False,True,0,0
4,4848.52,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,410211.27,941044.17,1351255.43,2603758.47,3504660.25,False,False,False,False,0,0
6,1059.81,1781.23,721.42,0.0,0.0,False,False,True,False,0,0
1,68931.2,3342220.38,3411151.57,79933.0,0.0,False,False,False,False,0,0
1,8923.42,1783965.28,1775041.86,0.0,0.0,False,False,True,False,0,0
1,157108.01,1750943.45,1908051.46,1576572.37,971418.91,False,False,False,False,0,0
1,864.68,69836.0,68971.32,12040.0,43691.09,False,True,False,False,0,0
1,8807.01,139428.0,130620.99,64809.18,43691.09,False,True,False,False,0,0
7,122859.05,0.0,0.0,158782.22,281641.27,True,False,False,False,0,0
1,47913.58,0.0,0.0,51304.0,0.0,True,False,False,False,0,0
1,519973.96,121.0,0.0,0.0,135715.81,True,False,False,False,0,0
1,33349.84,0.0,0.0,201888.82,0.0,True,False,False,False,0,0
7,35015.29,2844590.06,2879605.35,51361.91,16346.62,False,False,False,False,0,0
2,10967.47,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,414285.51,8918271.71,9332557.22,614630.33,60738.03,False,False,False,False,0,0
6,13048.61,21308.0,8259.39,0.0,0.0,False,False,True,False,0,0
6,17202.8,252521.38,235318.58,0.0,0.0,False,False,True,False,0,0
2,4090.83,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,210269.66,6320502.93,6530772.59,443199.1,158489.25,False,False,False,False,0,0
7,14298.19,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,22976.16,51668.4,28692.23,0.0,0.0,False,False,True,False,0,0
7,4095.66,438279.0,434183.34,0.0,0.0,False,False,True,False,0,0
7,3643.48,40570.0,36926.52,0.0,0.0,False,False,True,False,0,0
6,15242.55,241996.0,226753.45,0.0,0.0,False,False,True,False,0,0
7,174253.85,302756.57,477010.42,11000000.0,10800000.0,False,False,False,False,0,0
1,9686.85,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,1571.83,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,337085.02,0.0,0.0,420628.49,1328510.04,False,False,False,True,0,0
40,7887.75,7887.75,0.0,0.0,7887.75,True,False,False,False,1,1
1,2369.48,43963.1,41593.62,0.0,0.0,False,False,True,False,0,0
2,158406.66,0.0,0.0,938811.79,1097218.45,True,False,False,False,0,0
4,5678.23,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,53627.09,289.0,0.0,0.0,53627.09,False,False,False,True,0,0
4,645.4,35632.0,34986.6,0.0,0.0,False,False,True,False,0,0
7,52950.04,0.0,0.0,123527.42,52795.84,True,False,False,False,0,0
9,1055.0,1055.0,0.0,75179.0,0.0,True,False,False,False,1,1
6,138102.63,3123337.79,3261440.41,247029.0,22090.43,False,False,False,False,0,0
5,774.62,157645.0,156870.38,0.0,0.0,False,False,True,False,0,0
51,202887.77,202887.77,0.0,0.0,0.0,False,False,False,True,1,1
7,7456.44,68553.0,61096.56,0.0,0.0,False,False,True,False,0,0
1,9945.01,44.0,0.0,0.0,0.0,False,False,True,False,0,0
4,132948.43,0.0,0.0,203788.65,336737.08,False,False,False,True,0,0
1,6911.99,6307878.9,6300966.92,0.0,0.0,False,False,True,False,0,0
2,259448.64,0.0,0.0,440606.35,617488.4,True,False,False,False,0,0
1,8371.5,68673.0,60301.5,1517262.16,138395.49,False,True,False,False,0,0
5,5666.41,11446.0,5779.59,0.0,0.0,False,False,True,False,0,0
4,5562.29,23616.46,18054.17,0.0,0.0,False,False,True,False,0,0
66,126715.84,126715.84,0.0,273157.93,399873.77,True,False,False,False,1,1
7,1147.41,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,138389.21,30286.0,0.0,0.0,138389.21,False,False,False,True,0,0
1,273951.34,0.0,0.0,9392554.49,12500000.0,False,False,False,True,0,0
1,4223.24,9448.0,5224.76,0.0,0.0,False,False,True,False,0,0
6,25260.54,12100000.0,12200000.0,41098.04,15837.49,False,False,False,False,0,0
6,4792.35,5088.0,295.65,0.0,4792.35,False,False,False,True,0,0
6,85074.07,0.0,0.0,124897.0,43655.86,True,False,False,False,0,0
2,4738.43,6258.0,1519.57,0.0,0.0,False,False,True,False,0,0
6,10353.67,1125.0,0.0,0.0,0.0,False,False,True,False,0,0
3,19110.24,17586.0,0.0,0.0,0.0,False,False,True,False,0,0
7,6488.26,3146.0,0.0,0.0,0.0,False,False,True,False,0,0
7,442422.28,0.0,0.0,3062223.92,4441465.94,False,False,False,True,0,0
7,3656.12,35758.0,32101.88,0.0,0.0,False,False,True,False,0,0
6,38755.91,11603.0,0.0,0.0,0.0,False,False,True,False,0,0
7,165449.12,6142283.26,6307732.38,210843.79,45394.67,False,False,False,False,0,0
2,68588.88,0.0,0.0,548065.07,877201.48,True,False,False,False,0,0
5,4372.99,42146.0,37773.01,0.0,0.0,False,False,True,False,0,0
6,20261.63,9020393.13,9040654.76,20862.0,0.0,False,False,False,False,0,0
7,11933.67,183330.44,171396.76,0.0,0.0,False,False,True,False,0,0
6,8096.68,327660.62,319563.94,0.0,0.0,False,False,True,False,0,0
4,29113.15,0.0,0.0,49309.27,78422.43,True,False,False,False,0,0
1,708.82,43324.0,42615.18,0.0,0.0,False,False,True,False,0,0
4,10000000.0,10000000.0,0.0,0.0,9941904.21,True,False,False,False,1,1
7,8728.69,773729.79,765001.1,0.0,0.0,False,False,True,False,0,0
7,131062.59,362.0,0.0,0.0,131062.59,False,False,False,True,0,0
1,7154.46,10115.0,2960.54,0.0,0.0,False,False,True,False,0,0
40,2757431.53,2757431.53,0.0,0.0,2757431.53,True,False,False,False,1,1
7,3115.71,414535.0,411419.29,0.0,0.0,False,False,True,False,0,0
1,287509.05,0.0,0.0,300932.58,1268668.92,False,False,False,True,0,0
47,1388951.5,1388951.5,0.0,0.0,0.0,False,False,False,True,1,1
7,3866.19,4562.9,696.71,0.0,0.0,False,False,True,False,0,0
3,1719.19,98964.31,97245.12,0.0,0.0,False,False,True,False,0,0
3,708855.97,0.0,0.0,1066634.1,2109808.94,False,False,False,True,0,0
1,1876.44,182.0,0.0,0.0,0.0,False,False,True,False,0,0
18,508782.2,0.0,0.0,1082007.65,1590789.85,True,False,False,False,1,1
1,109718.72,7300754.91,7410473.63,123504.5,17504.47,False,False,False,False,0,0
4,952.48,46570.0,45617.52,0.0,0.0,False,False,True,False,0,0
2,16473.03,0.0,0.0,0.0,0.0,False,False,True,False,0,0
9,244068.01,244068.01,0.0,0.0,338538.16,True,False,False,False,1,1
5,1948.6,441.0,0.0,0.0,0.0,False,False,True,False,0,0
2,4241.78,57664.0,53422.22,16900000.0,16700000.0,False,True,False,False,0,0
7,231564.18,149742.0,0.0,20582.0,53924.65,False,False,False,True,0,0
7,13439.35,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,57643.24,0.0,0.0,66948.88,0.0,True,False,False,False,0,0
6,15993.27,81345.0,65351.73,0.0,0.0,False,False,True,False,0,0
1,18392.23,297085.0,278692.77,0.0,0.0,False,False,True,False,0,0
1,2671.31,57811.0,55139.69,0.0,0.0,False,False,True,False,0,0
7,18596.2,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,660.23,3580.63,2920.4,21474.0,7700.83,False,True,False,False,0,0
91,737285.03,737285.03,0.0,0.0,0.0,False,False,False,True,1,1
6,17689.59,24753.0,7063.41,0.0,0.0,False,False,True,False,0,0
6,376292.35,0.0,0.0,3005708.48,3382000.83,True,False,False,False,0,0
7,102077.16,0.0,0.0,4306381.05,5632383.36,True,False,False,False,0,0
7,2490.82,235025.0,232534.18,0.0,0.0,False,False,True,False,0,0
1,5072.52,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,4171.95,294.0,0.0,0.0,0.0,False,False,True,False,0,0
2,7449.2,50487.0,43037.8,0.0,0.0,False,False,True,False,0,0
1,4940.2,48005.0,43064.8,0.0,0.0,False,False,True,False,0,0
7,371417.6,72679.09,0.0,7481175.85,7852593.45,False,False,False,True,0,0
6,1942.26,1354.92,0.0,0.0,0.0,False,False,True,False,0,0
7,665.74,142.0,0.0,0.0,0.0,False,False,True,False,0,0
7,191112.23,147042.85,0.0,4691925.71,4515203.08,True,False,False,False,0,0
3,16061.03,11260.0,0.0,0.0,0.0,False,False,True,False,0,0
7,6301.93,19613.0,13311.07,0.0,0.0,False,False,True,False,0,0
7,560156.47,0.0,0.0,16900000.0,18000000.0,True,False,False,False,0,0
7,6291.23,10445.0,4153.77,0.0,0.0,False,False,True,False,0,0
7,39244.81,2385703.34,2424948.15,209184.81,367724.8,False,False,False,False,0,0
2,241906.13,3412921.91,3654828.04,246269.21,0.0,False,False,False,False,0,0
2,119084.3,8097425.46,8216509.75,130216.32,0.0,False,False,False,False,0,0
6,30632.31,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,299261.26,10700000.0,11000000.0,420710.0,266931.55,False,False,False,False,0,0
4,423.65,196.0,0.0,0.0,0.0,False,False,True,False,0,0
1,789419.02,0.0,0.0,1967540.22,2107778.11,False,False,False,True,0,0
2,778.6,36833.22,36054.62,0.0,0.0,False,False,True,False,0,0
7,12532.47,0.0,0.0,0.0,0.0,False,False,True,False,0,0
3,29954.16,224.0,0.0,0.0,0.0,False,False,True,False,0,0
2,6466.5,14990.0,8523.5,0.0,0.0,False,False,True,False,0,0
1,12749.19,27552.0,14802.81,0.0,0.0,False,False,True,False,0,0
48,561374.78,561374.78,0.0,0.0,0.0,False,False,False,True,1,1
5,72825.75,6038.0,0.0,31280.33,160577.57,False,False,False,True,0,0
6,7463.22,9071.0,1607.78,0.0,0.0,False,False,True,False,0,0
7,370786.7,3279425.64,3650212.34,10300000.0,9689179.38,False,False,False,False,0,0
7,4801.94,15169.0,10367.06,0.0,0.0,False,False,True,False,0,0
36,32382.96,32382.96,0.0,0.0,0.0,False,False,False,True,1,1
1,190445.51,0.0,0.0,203679.0,2107965.39,True,False,False,False,0,0
65,403975.39,403975.39,0.0,0.0,403975.39,True,False,False,False,1,1
1,1203.13,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,1137763.15,0.0,0.0,5500286.37,6671931.33,False,False,False,True,0,0
